ann_id,image_id,category_id,x1,y1,w,h,file_name,height,width
10817,4910,3,192,246,41.42,28.719,000063_JPG.rf.821570938021cfffc16ca1511f770f67.jpg,416,416
10818,4911,4,150,97,143.593,179.598,000003_jpg.rf.827ef4e3821ad6f9395f4be49ad1d91a.jpg,416,416
10819,4911,5,93,123,58.048,99.316,000003_jpg.rf.827ef4e3821ad6f9395f4be49ad1d91a.jpg,416,416
10820,4912,1,181,8,187.453,407.984,glass118_jpg.rf.82823c0df4a6747e0649286521e59d17.jpg,416,416
10821,4913,4,119,70,228.712,222.943,000005_jpg.rf.82a9424908b0652099fe2cdec568a61a.jpg,416,416
10822,4914,3,89,218,89.44,164.227,000010_jpg.rf.8321a10327b8cf817e0ff4942bd550bd.jpg,416,416
10823,4914,3,113,262,13.735,78.919,000010_jpg.rf.8321a10327b8cf817e0ff4942bd550bd.jpg,416,416
10824,4914,3,74,16,71.257,204.618,000010_jpg.rf.8321a10327b8cf817e0ff4942bd550bd.jpg,416,416
10825,4914,3,65,18,39.724,168.371,000010_jpg.rf.8321a10327b8cf817e0ff4942bd550bd.jpg,416,416
10826,4914,3,139,175,98.213,213.926,000010_jpg.rf.8321a10327b8cf817e0ff4942bd550bd.jpg,416,416
10827,4915,4,154,49,190.125,367.25,PET1-704_jpg.rf.82d85ce997ba61fc89a0a660844c9e31.jpg,416,416
10828,4916,4,70,13,345.933,294.583,PET1-522_jpg.rf.82cb7080bb47272c257172f921bb3b7f.jpg,416,416
10829,4917,1,24,154,314.634,112.27,glass46_jpg.rf.8336c6f8d884817f9aee451281cf994e.jpg,416,416
10830,4918,2,144,5,189.313,252.958,metal240_jpg.rf.8318b6a26ce0b40e3825de2f268ac653.jpg,416,416
10831,4919,4,202,239,22.559,26.34,000061_JPG.rf.83342309f638d3eabe5cbfc910f69054.jpg,416,416
10832,4920,2,239,253,34.72,41.22,000024_JPG.rf.82d656ba8e540869b2527c21a0931cf2.jpg,416,416
10833,4920,2,263,259,11.256,8.033,000024_JPG.rf.82d656ba8e540869b2527c21a0931cf2.jpg,416,416
10834,4920,2,202,191,33.451,41.008,000024_JPG.rf.82d656ba8e540869b2527c21a0931cf2.jpg,416,416
10835,4920,3,132,181,63.256,60.878,000024_JPG.rf.82d656ba8e540869b2527c21a0931cf2.jpg,416,416
10836,4920,4,186,194,13.951,7.61,000024_JPG.rf.82d656ba8e540869b2527c21a0931cf2.jpg,416,416
10837,4921,1,184,178,231.563,112.125,glass239_jpg.rf.82b4c7ae61fe778659af3aa871016472.jpg,416,416
10838,4922,4,255,231,84.5,42.94,PET1-184_jpg.rf.8319671ef7c251d3239ae59ec16cff49.jpg,416,416
10839,4923,4,156,80,175.067,69.6,000019_jpg.rf.838b798c58b06dc7fd5003254ad03537.jpg,416,416
10840,4923,4,362,189,47.6,35.6,000019_jpg.rf.838b798c58b06dc7fd5003254ad03537.jpg,416,416
10841,4923,3,27,273,166.4,75.8,000019_jpg.rf.838b798c58b06dc7fd5003254ad03537.jpg,416,416
10842,4923,4,46,306,103.067,41.7,000019_jpg.rf.838b798c58b06dc7fd5003254ad03537.jpg,416,416
10843,4923,4,43,301,119.867,50.1,000019_jpg.rf.838b798c58b06dc7fd5003254ad03537.jpg,416,416
10844,4923,4,156,169,126.4,107.0,000019_jpg.rf.838b798c58b06dc7fd5003254ad03537.jpg,416,416
10845,4924,4,204,0,211.27,397.241,IMG_4876_JPG.rf.833d00c72a0e244aaff9a8a7ec141595.jpg,416,416
10846,4924,4,210,0,169.29,402.856,IMG_4876_JPG.rf.833d00c72a0e244aaff9a8a7ec141595.jpg,416,416
10847,4925,1,47,0,369.334,90.945,glass254_jpg.rf.83a0ac92626ee4e31ffea2281140ac3a.jpg,416,416
10848,4926,5,147,185,62.531,66.554,000063_jpg.rf.839b489aa68ab06e8a0f16bc9b917d6c.jpg,416,416
10849,4927,3,128,171,64.288,72.055,000073_JPG.rf.839929108930fcf05d41a64668587b62.jpg,416,416
10850,4927,4,148,181,26.627,27.379,000073_JPG.rf.839929108930fcf05d41a64668587b62.jpg,416,416
10851,4928,3,234,119,82.671,138.477,000066_jpg.rf.83c4c79379772c14cc3a140f3afaef31.jpg,416,416
10852,4928,4,90,198,57.698,103.658,000066_jpg.rf.83c4c79379772c14cc3a140f3afaef31.jpg,416,416
10853,4928,5,118,150,52.522,85.752,000066_jpg.rf.83c4c79379772c14cc3a140f3afaef31.jpg,416,416
10854,4928,5,254,301,35.168,18.212,000066_jpg.rf.83c4c79379772c14cc3a140f3afaef31.jpg,416,416
10855,4929,4,88,71,180.541,181.524,PET734_jpg.rf.835db52fb4774e5773afbf35dec6b14a.jpg,416,416
10856,4930,4,183,225,80.438,158.056,PET1-258_jpg.rf.837651d46cff7838f8fa935f477f9b53.jpg,416,416
10857,4932,4,156,179,59.823,25.394,000063_JPG.rf.83b1e3d8ef69cfab501ec33a23dcb3a2.jpg,416,416
10858,4933,5,149,269,33.233,31.513,000093_JPG.rf.836821902211a018e961f309bae89c8c.jpg,416,416
10859,4933,5,259,167,29.558,20.748,000093_JPG.rf.836821902211a018e961f309bae89c8c.jpg,416,416
10860,4934,4,28,31,359.125,309.292,PET1-723_jpg.rf.83a9712de8719ca00e3cb9cc3a9112ab.jpg,416,416
10861,4935,3,11,1,311.188,410.583,paper206_jpg.rf.828b6448cdb296b4da71bd113246f611.jpg,416,416
10862,4936,2,230,180,9.974,47.573,000035_jpg.rf.83c53fef3df2a964ec6e4617b925644f.jpg,416,416
10863,4936,2,234,215,3.611,9.943,000035_jpg.rf.83c53fef3df2a964ec6e4617b925644f.jpg,416,416
10864,4936,3,257,151,11.28,24.677,000035_jpg.rf.83c53fef3df2a964ec6e4617b925644f.jpg,416,416
10865,4936,5,240,135,4.466,16.064,000035_jpg.rf.83c53fef3df2a964ec6e4617b925644f.jpg,416,416
10866,4936,5,237,200,3.425,11.268,000035_jpg.rf.83c53fef3df2a964ec6e4617b925644f.jpg,416,416
10867,4936,5,237,197,3.171,7.446,000035_jpg.rf.83c53fef3df2a964ec6e4617b925644f.jpg,416,416
10868,4936,5,239,184,1.755,8.424,000035_jpg.rf.83c53fef3df2a964ec6e4617b925644f.jpg,416,416
10869,4936,5,217,256,3.423,10.484,000035_jpg.rf.83c53fef3df2a964ec6e4617b925644f.jpg,416,416
10870,4936,5,229,251,4.772,5.029,000035_jpg.rf.83c53fef3df2a964ec6e4617b925644f.jpg,416,416
10871,4936,3,225,253,6.544,17.124,000035_jpg.rf.83c53fef3df2a964ec6e4617b925644f.jpg,416,416
10872,4936,3,229,293,6.56,17.65,000035_jpg.rf.83c53fef3df2a964ec6e4617b925644f.jpg,416,416
10873,4936,5,212,312,5.237,6.711,000035_jpg.rf.83c53fef3df2a964ec6e4617b925644f.jpg,416,416
10874,4936,5,213,290,5.005,9.386,000035_jpg.rf.83c53fef3df2a964ec6e4617b925644f.jpg,416,416
10875,4936,5,187,365,5.72,9.382,000035_jpg.rf.83c53fef3df2a964ec6e4617b925644f.jpg,416,416
10876,4936,5,175,401,4.978,6.464,000035_jpg.rf.83c53fef3df2a964ec6e4617b925644f.jpg,416,416
10877,4936,5,209,346,3.2,14.322,000035_jpg.rf.83c53fef3df2a964ec6e4617b925644f.jpg,416,416
10878,4936,4,179,349,36.189,64.174,000035_jpg.rf.83c53fef3df2a964ec6e4617b925644f.jpg,416,416
10879,4937,2,188,226,49.69,67.637,000098_JPG.rf.82d114a2b1e9c1b79cf05cfd16a92dff.jpg,416,416
10880,4938,1,0,4,290.509,331.356,glass123_jpg.rf.83c63c2e8d4aebb50d40d9051690bc64.jpg,416,416
10881,4939,2,106,85,104.38,86.833,000059_jpg.rf.83c698c576f0f94191a42aa73e5841c0.jpg,416,416
10882,4939,5,112,254,46.768,32.195,000059_jpg.rf.83c698c576f0f94191a42aa73e5841c0.jpg,416,416
10883,4939,4,287,224,21.08,25.978,000059_jpg.rf.83c698c576f0f94191a42aa73e5841c0.jpg,416,416
10884,4940,5,154,176,16.328,23.035,000052_jpg.rf.83c2be959559121b444c2c7309935100.jpg,416,416
10885,4941,1,97,154,140.634,171.294,000016_jpg.rf.83d8e0e9eafc24dd53ee362de49904b5.jpg,416,416
10886,4941,1,125,302,20.512,25.363,000016_jpg.rf.83d8e0e9eafc24dd53ee362de49904b5.jpg,416,416
10887,4941,1,62,219,33.854,46.228,000016_jpg.rf.83d8e0e9eafc24dd53ee362de49904b5.jpg,416,416
10888,4941,5,330,376,14.782,15.631,000016_jpg.rf.83d8e0e9eafc24dd53ee362de49904b5.jpg,416,416
10889,4942,5,194,0,98.504,353.742,PET361_jpg.rf.83d22a47d270c73feab3dfd8c233d585.jpg,416,416
10890,4943,1,89,96,326.556,136.782,glass105_jpg.rf.83f3df19f2247bed4ce8da30f2975cb3.jpg,416,416
10891,4944,4,112,102,279.622,210.036,plastic426_jpg.rf.83ce776a85cc312468f7fff8f7a45a75.jpg,416,416
10892,4945,4,206,187,47.187,22.831,000037_JPG.rf.83e2b6334e7cbb65fa0ce5f9a3146b0f.jpg,416,416
10893,4945,5,66,270,4.363,7.433,000037_JPG.rf.83e2b6334e7cbb65fa0ce5f9a3146b0f.jpg,416,416
10894,4946,4,185,285,26.094,25.001,000064_JPG.rf.838ce89a02a4c33884b7776b3df81386.jpg,416,416
10895,4947,5,136,223,5.597,17.764,000020_jpg.rf.83f2e15d7cfb96eaaed4c654c626abfb.jpg,416,416
10896,4947,3,193,125,31.313,61.266,000020_jpg.rf.83f2e15d7cfb96eaaed4c654c626abfb.jpg,416,416
10897,4947,5,55,384,3.002,10.62,000020_jpg.rf.83f2e15d7cfb96eaaed4c654c626abfb.jpg,416,416
10898,4948,4,6,68,402.453,308.172,PET1-669_jpg.rf.840635254b02cae64d265606891a3315.jpg,416,416
10899,4949,4,60,69,237.042,300.702,PET1-557_jpg.rf.8408ad28f59440fab463f49d0ec70fb6.jpg,416,416
10900,4950,1,53,0,217.947,404.237,glass397_jpg.rf.83e2fd09fb81714345930cb510ac9f36.jpg,416,416
10901,4951,4,48,107,268.056,119.236,plastic5_jpg.rf.83d25b7552d8855494e276dd5afa2b0c.jpg,416,416
10902,4952,5,203,260,19.316,28.635,000039_jpg.rf.8404a8892444473d7c18a290085aca12.jpg,416,416
10903,4953,4,139,234,7.492,33.902,000023_jpg.rf.842d30b53b2af7985499bfffb1ea120f.jpg,416,416
10904,4954,3,113,209,54.281,48.03,000041_jpg.rf.841db375d47d884c45b0c151cf9ba67a.jpg,416,416
10905,4954,5,248,316,9.574,4.273,000041_jpg.rf.841db375d47d884c45b0c151cf9ba67a.jpg,416,416
10906,4955,4,0,90,250.25,293.042,plastic469_jpg.rf.8415c51798939dd0556d1943379ab53c.jpg,416,416
10907,4956,4,4,85,412.431,304.035,PET1-698_jpg.rf.84776290db916c6cb0ea2f411af09ed9.jpg,416,416
10908,4957,4,0,81,388.849,225.719,PET1-664_jpg.rf.82d858c67823d2a1347c0025366c02d3.jpg,416,416
10909,4958,2,0,0,388.466,329.176,metal112_jpg.rf.846df66d55e7d78e3f548a0350ccce65.jpg,416,416
10910,4959,4,108,191,305.328,126.078,plastic394_jpg.rf.84167b6f4bb5e521457348b22b0b94c4.jpg,416,416
10911,4960,3,114,92,29.343,28.974,000063_jpg.rf.8483e98dfa1daf53891adcd1e1c46c5f.jpg,416,416
10912,4960,4,54,375,91.796,39.532,000063_jpg.rf.8483e98dfa1daf53891adcd1e1c46c5f.jpg,416,416
10913,4961,4,182,0,170.317,346.593,PET1-747_jpg.rf.8483f91399fd57e1ba529db79a8d5ce8.jpg,416,416
10914,4962,3,245,12,88.316,164.958,000010_jpg.rf.848bb49b7ca720cbc197d286bac83d4b.jpg,416,416
10915,4962,3,297,54,12.777,76.682,000010_jpg.rf.848bb49b7ca720cbc197d286bac83d4b.jpg,416,416
10916,4962,3,278,170,73.026,216.836,000010_jpg.rf.848bb49b7ca720cbc197d286bac83d4b.jpg,416,416
10917,4962,3,317,204,39.944,176.04,000010_jpg.rf.848bb49b7ca720cbc197d286bac83d4b.jpg,416,416
10918,4962,3,189,12,94.104,205.091,000010_jpg.rf.848bb49b7ca720cbc197d286bac83d4b.jpg,416,416
10919,4963,4,61,194,94.157,63.651,000082_jpg.rf.84513f5859c071737c5bf7ba3005c4ae.jpg,416,416
10920,4964,4,232,166,95.875,107.502,PET497_jpg.rf.84b432242e93c3b28eb97f3af8c0bd06.jpg,416,416
10921,4965,4,86,72,301.167,171.844,PET1-677_jpg.rf.84b930c7128833d6880ef954b56f6290.jpg,416,416
10922,4966,4,33,227,162.534,98.635,PET1-427_jpg.rf.84a6a764ff9aec72246439dca4689248.jpg,416,416
10923,4967,3,116,10,299.747,370.686,IMG_4875_JPG.rf.84cee7b763830ae6b4e11d291bb8d678.jpg,416,416
10924,4967,3,16,239,92.45,126.184,IMG_4875_JPG.rf.84cee7b763830ae6b4e11d291bb8d678.jpg,416,416
10925,4968,4,54,44,238.875,297.375,plastic470_jpg.rf.85497e8536e83c153e6c00909aeaf2f3.jpg,416,416
10926,4969,3,20,80,224.84,170.96,000025_JPG.rf.854410dd899d97527bbfb1ee7bfd434c.jpg,416,416
10927,4970,1,18,16,383.442,367.206,glass151_jpg.rf.84df3ec1b0f2e2d048a48ac9d10f627c.jpg,416,416
10928,4971,2,36,26,299.99,390.271,metal190_jpg.rf.84e369cc87f60f68763bdc6f101e8028.jpg,416,416
10929,4972,4,150,266,113.75,81.921,PET1-204_jpg.rf.85775a8db8bcb92c0e84d936bbba2a70.jpg,416,416
10930,4973,4,285,91,28.56,12.948,000076_jpg.rf.85e71b1902ea9f0a300c5041f472911a.jpg,416,416
10931,4973,5,107,18,10.043,7.041,000076_jpg.rf.85e71b1902ea9f0a300c5041f472911a.jpg,416,416
10932,4973,5,102,259,5.125,4.685,000076_jpg.rf.85e71b1902ea9f0a300c5041f472911a.jpg,416,416
10933,4973,5,145,245,4.859,1.738,000076_jpg.rf.85e71b1902ea9f0a300c5041f472911a.jpg,416,416
10934,4974,2,197,132,81.401,82.768,000047_jpg.rf.84da9d39d80f172607c405dbee76e26b.jpg,416,416
10935,4974,2,239,194,16.175,15.657,000047_jpg.rf.84da9d39d80f172607c405dbee76e26b.jpg,416,416
10936,4974,2,149,158,73.314,51.73,000047_jpg.rf.84da9d39d80f172607c405dbee76e26b.jpg,416,416
10937,4974,5,225,237,12.604,4.175,000047_jpg.rf.84da9d39d80f172607c405dbee76e26b.jpg,416,416
10938,4975,2,188,164,41.062,43.39,000013_JPG.rf.84ab684236c669570078bbf3ca389165.jpg,416,416
10939,4975,3,137,203,98.37,101.438,000013_JPG.rf.84ab684236c669570078bbf3ca389165.jpg,416,416
10940,4976,4,199,137,31.098,13.595,000071_JPG.rf.852ab1a129d7b16a695e39ff2486ebe6.jpg,416,416
10941,4977,5,126,167,63.023,79.563,IMG_4921_JPG.rf.856681501bdcf6b910bf78422c5d1d55.jpg,416,416
10942,4977,5,288,113,63.519,95.16,IMG_4921_JPG.rf.856681501bdcf6b910bf78422c5d1d55.jpg,416,416
10943,4977,5,338,100,41.064,49.729,IMG_4921_JPG.rf.856681501bdcf6b910bf78422c5d1d55.jpg,416,416
10944,4978,4,27,31,274.321,297.752,PET1-676_jpg.rf.84ef02d6d824f7fe23fa7789889ea2b6.jpg,416,416
10945,4979,4,170,0,213.84,384.684,PET1-517_jpg.rf.8490c2b513e714dc606b280328a6c80b.jpg,416,416
10946,4980,2,153,204,57.228,43.746,000044_jpg.rf.84cf5b39ccc3f9705ce3aba25cbbfdbd.jpg,416,416
10947,4981,3,91,70,213.679,308.299,paper158_jpg.rf.84d37bf77db663481f94d9fcfe676271.jpg,416,416
10948,4982,4,257,0,99.065,136.7,PET1-221_jpg.rf.85e12179071bed8b3394442949d963ca.jpg,416,416
10949,4983,2,38,36,375.375,379.708,metal236_jpg.rf.85aac0bbfe7a3ddd82385af8adf64735.jpg,416,416
10950,4984,3,112,164,24.98,8.794,000076_JPG.rf.84c5cfd17f02dd84ed8ee33a7da1e6aa.jpg,416,416
10951,4984,5,51,102,4.588,4.078,000076_JPG.rf.84c5cfd17f02dd84ed8ee33a7da1e6aa.jpg,416,416
10952,4985,4,152,277,124.799,93.067,PET1-256_jpg.rf.85ea8b1af7a5573f46dd334824b195e8.jpg,416,416
10953,4986,4,156,167,29.895,47.748,000120_JPG.rf.85817f93c0d3779e010f4964afb562db.jpg,416,416
10954,4986,4,334,285,15.723,12.536,000120_JPG.rf.85817f93c0d3779e010f4964afb562db.jpg,416,416
10955,4986,4,350,253,18.074,20.202,000120_JPG.rf.85817f93c0d3779e010f4964afb562db.jpg,416,416
10956,4986,5,252,24,65.5,66.969,000120_JPG.rf.85817f93c0d3779e010f4964afb562db.jpg,416,416
10957,4987,4,35,30,381.274,385.64,plastic124_jpg.rf.85e7f2144f94a3be946543c1f3bed886.jpg,416,416
10958,4988,4,285,265,96.589,67.421,000087_jpg.rf.84c3eb4cb2591b501f0fdf6dfe445b81.jpg,416,416
10959,4988,4,165,203,28.996,22.772,000087_jpg.rf.84c3eb4cb2591b501f0fdf6dfe445b81.jpg,416,416
10960,4988,4,154,169,36.636,33.052,000087_jpg.rf.84c3eb4cb2591b501f0fdf6dfe445b81.jpg,416,416
10961,4988,3,190,195,109.941,81.016,000087_jpg.rf.84c3eb4cb2591b501f0fdf6dfe445b81.jpg,416,416
10962,4988,4,14,11,115.805,97.303,000087_jpg.rf.84c3eb4cb2591b501f0fdf6dfe445b81.jpg,416,416
10963,4989,4,88,223,197.586,119.587,PET1-239_jpg.rf.84b88d3c79e1d08a4e08f7af31155f82.jpg,416,416
10964,4990,4,51,178,214.424,107.813,PET723_jpg.rf.8561e5e76bfec0ed15925867940c8131.jpg,416,416
10965,4991,1,86,121,217.519,202.827,glass108_jpg.rf.85e04087fc9a508552b329c5743797f5.jpg,416,416
10966,4992,4,142,327,78.787,73.088,000053_JPG.rf.85fd188fc0655d5d076f7a0a02a549f6.jpg,416,416
10967,4993,2,370,223,34.325,46.15,000027_JPG.rf.8602f0a1d5a7c70e8febb2826f407089.jpg,416,416
10968,4993,2,278,228,35.963,66.094,000027_JPG.rf.8602f0a1d5a7c70e8febb2826f407089.jpg,416,416
10969,4993,2,149,336,56.399,64.035,000027_JPG.rf.8602f0a1d5a7c70e8febb2826f407089.jpg,416,416
10970,4993,2,61,237,47.692,52.969,000027_JPG.rf.8602f0a1d5a7c70e8febb2826f407089.jpg,416,416
10971,4993,2,3,196,50.565,46.071,000027_JPG.rf.8602f0a1d5a7c70e8febb2826f407089.jpg,416,416
10972,4994,4,224,213,38.313,60.192,000011_jpg.rf.8606833b660edbc5e0b98ed8677df346.jpg,416,416
10973,4994,5,403,53,12.955,3.848,000011_jpg.rf.8606833b660edbc5e0b98ed8677df346.jpg,416,416
10974,4995,3,211,212,45.248,22.035,000073_JPG.rf.860f2a46d1a1e2bfa66da30df9928a9c.jpg,416,416
10975,4995,5,180,156,7.549,5.271,000073_JPG.rf.860f2a46d1a1e2bfa66da30df9928a9c.jpg,416,416
10976,4995,5,237,140,8.558,2.861,000073_JPG.rf.860f2a46d1a1e2bfa66da30df9928a9c.jpg,416,416
10977,4995,5,142,89,6.853,2.529,000073_JPG.rf.860f2a46d1a1e2bfa66da30df9928a9c.jpg,416,416
10978,4995,5,219,369,4.446,2.813,000073_JPG.rf.860f2a46d1a1e2bfa66da30df9928a9c.jpg,416,416
10979,4996,4,75,187,271.2,139.1,000030_jpg.rf.86165aac95dfcb0c894d8618af4b9d02.jpg,416,416
10980,4997,2,169,0,211.866,255.604,metal187_jpg.rf.85ffbd20f553671d0eb67a182cc2e2db.jpg,416,416
10981,4998,3,162,272,73.84,17.16,000064_jpg.rf.864fb067709d397980ef62ab29ba5fc5.jpg,416,416
10982,4998,4,249,309,10.4,5.98,000064_jpg.rf.864fb067709d397980ef62ab29ba5fc5.jpg,416,416
10983,4998,4,163,309,6.933,4.16,000064_jpg.rf.864fb067709d397980ef62ab29ba5fc5.jpg,416,416
10984,4999,1,79,91,268.938,270.292,glass232_jpg.rf.865cd7b3b4fef50e1b58bc6556045392.jpg,416,416
10985,5000,5,276,246,13.637,17.333,000072_JPG.rf.864f281390bb46fdb126ed95210c374f.jpg,416,416
10986,5001,2,109,24,192.155,327.019,metal125_jpg.rf.864d4726b200efbe4305dc3c37258487.jpg,416,416
10987,5002,4,93,63,99.938,179.982,PET1-240_jpg.rf.864eab15852bdd1fc7c750607a3313c2.jpg,416,416
10988,5003,4,0,6,377.153,409.72,000034_jpg.rf.8638b4222aeed60b8c44225b5a1be578.jpg,416,416
10989,5004,4,146,182,141.168,101.846,PET1-162_jpg.rf.86635a194aa713fb29a7fdd6dc70661a.jpg,416,416
10990,5005,3,252,129,36.637,50.745,000078_jpg.rf.86507b49f6c3edbe629bc24e591e227d.jpg,416,416
10991,5006,4,257,295,54.719,82.078,000090_JPG.rf.866b2db4ca1a188318f7a0cf0679f356.jpg,416,416
10992,5006,5,259,295,13.085,11.216,000090_JPG.rf.866b2db4ca1a188318f7a0cf0679f356.jpg,416,416
10993,5007,3,114,229,51.165,26.068,000088_jpg.rf.869ce742d10bab71da1b761d13841d32.jpg,416,416
10994,5007,3,96,222,99.097,41.554,000088_jpg.rf.869ce742d10bab71da1b761d13841d32.jpg,416,416
10995,5008,4,167,132,48.327,55.631,000049_JPG.rf.86737c5dbd1be63496e6d11e35a14c79.jpg,416,416
10996,5009,4,243,304,48.811,78.0,000006_JPG.rf.86a1b92ea01759cc04288a236e5878fb.jpg,416,416
10997,5009,3,112,231,63.163,180.648,000006_JPG.rf.86a1b92ea01759cc04288a236e5878fb.jpg,416,416
10998,5010,1,0,218,238.875,191.208,glass266_jpg.rf.8649613a1c3c9e512a76caa06d8b1dea.jpg,416,416
10999,5011,4,278,235,123.301,133.928,PET1-425_jpg.rf.86aa0c526bc194e4528a9b5bf578922c.jpg,416,416
11000,5012,4,196,207,58.738,57.874,000092_JPG.rf.86db29dd41c4fa8f47dd0d96e7854984.jpg,416,416
11001,5013,3,177,169,44.863,22.049,000073_JPG.rf.868390abb8ae1b98fde3d99084983aa5.jpg,416,416
11002,5013,5,244,242,7.477,5.225,000073_JPG.rf.868390abb8ae1b98fde3d99084983aa5.jpg,416,416
11003,5013,5,187,260,8.497,2.804,000073_JPG.rf.868390abb8ae1b98fde3d99084983aa5.jpg,416,416
11004,5013,5,281,310,6.797,2.549,000073_JPG.rf.868390abb8ae1b98fde3d99084983aa5.jpg,416,416
11005,5013,5,211,32,4.418,2.804,000073_JPG.rf.868390abb8ae1b98fde3d99084983aa5.jpg,416,416
11006,5014,4,39,6,287.888,409.649,PET1-548_jpg.rf.86e8dc15e67a120272d056e705f6ad17.jpg,416,416
11007,5015,2,122,1,155.188,414.917,metal128_jpg.rf.86a785ec714e2a291f18982c63020438.jpg,416,416
11008,5016,4,0,179,258.289,69.476,PET736_jpg.rf.86eb2dfb8dab45f1c415045f0c35fa45.jpg,416,416
11009,5017,4,93,149,243.999,137.629,000070_jpg.rf.868cee1aacb0931cc02c8cfb9035d6b6.jpg,416,416
11010,5018,2,205,172,38.133,21.58,000059_jpg.rf.870b9236eea4c2706e5fbc2b11757669.jpg,416,416
11011,5018,4,241,178,13.52,13.52,000059_jpg.rf.870b9236eea4c2706e5fbc2b11757669.jpg,416,416
11012,5019,4,58,5,350.555,409.949,plastic455_jpg.rf.86ee35354b3fa1bdf500b5b57957a341.jpg,416,416
11013,5020,5,237,351,8.533,24.151,000048_jpg.rf.870baa5fd0636d88c2aa830f2ef18fb5.jpg,416,416
11014,5020,1,161,111,18.053,35.4,000048_jpg.rf.870baa5fd0636d88c2aa830f2ef18fb5.jpg,416,416
11015,5020,1,187,143,6.447,13.626,000048_jpg.rf.870baa5fd0636d88c2aa830f2ef18fb5.jpg,416,416
11016,5020,4,156,187,25.674,77.124,000048_jpg.rf.870baa5fd0636d88c2aa830f2ef18fb5.jpg,416,416
11017,5020,4,116,124,13.983,13.668,000048_jpg.rf.870baa5fd0636d88c2aa830f2ef18fb5.jpg,416,416
11018,5021,3,67,90,247.0,218.292,paper151_jpg.rf.872f29675ddb83c15214bde4b5ef2fae.jpg,416,416
11019,5022,4,92,108,83.357,119.538,PET1-149_jpg.rf.86e278aa65bccb7f29d82109cd43dd04.jpg,416,416
11020,5023,3,231,211,159.656,118.914,000075_JPG.rf.8702bed67a88217ff7a8c125613c3c35.jpg,416,416
11021,5024,4,333,258,37.571,34.737,000066_JPG.rf.86f4ff55dfcd1eb2e17aa2422d7b76fb.jpg,416,416
11022,5024,4,234,208,25.342,27.37,000066_JPG.rf.86f4ff55dfcd1eb2e17aa2422d7b76fb.jpg,416,416
11023,5024,4,352,175,6.566,11.007,000066_JPG.rf.86f4ff55dfcd1eb2e17aa2422d7b76fb.jpg,416,416
11024,5024,4,100,100,9.116,7.222,000066_JPG.rf.86f4ff55dfcd1eb2e17aa2422d7b76fb.jpg,416,416
11025,5024,4,141,168,21.088,24.213,000066_JPG.rf.86f4ff55dfcd1eb2e17aa2422d7b76fb.jpg,416,416
11026,5025,4,92,199,68.544,103.712,000098_JPG.rf.871f4ac0a8d899c5b077e28cb0ddc77b.jpg,416,416
11027,5025,4,85,148,76.061,154.732,000098_JPG.rf.871f4ac0a8d899c5b077e28cb0ddc77b.jpg,416,416
11028,5026,2,111,114,203.938,184.708,metal280_jpg.rf.875defd67c04ac8b50824e52d74822da.jpg,416,416
11029,5027,4,168,162,137.321,147.868,PET1-302_jpg.rf.8741f5f4e13b95ba5b861ad0278dc99d.jpg,416,416
11030,5028,4,181,155,82.063,116.029,PET1-218_jpg.rf.86c1629b97a7b6c5efddf97b8efaad3c.jpg,416,416
11031,5029,4,132,181,71.5,136.129,PET1-243_jpg.rf.876caf721bd03f37d66d3958a0e30ef7.jpg,416,416
11032,5030,4,137,145,80.095,58.477,000082_jpg.rf.87ce2d16a3bd0f1bf074d244139a00c4.jpg,416,416
11033,5030,4,143,201,151.887,86.624,000082_jpg.rf.87ce2d16a3bd0f1bf074d244139a00c4.jpg,416,416
11034,5031,4,194,106,59.234,88.88,000038_jpg.rf.874a575c8139a0711ac2287fad7b956b.jpg,416,416
11035,5031,4,124,307,61.128,74.558,000038_jpg.rf.874a575c8139a0711ac2287fad7b956b.jpg,416,416
11036,5031,2,241,187,12.524,7.387,000038_jpg.rf.874a575c8139a0711ac2287fad7b956b.jpg,416,416
11037,5032,4,134,190,9.918,77.982,000055_jpg.rf.87e87533f7f2170f9109cf18da5fa139.jpg,416,416
11038,5033,4,233,231,31.778,35.814,000058_JPG.rf.8773d649c9bb69515c9c028e509a9fb6.jpg,416,416
11039,5033,3,358,341,44.863,30.206,000058_JPG.rf.8773d649c9bb69515c9c028e509a9fb6.jpg,416,416
11040,5034,4,226,178,113.75,121.672,000026_jpg.rf.8720ab16e15d49aa473eca17e2f4974c.jpg,416,416
11041,5034,4,89,307,43.333,52.406,000026_jpg.rf.8720ab16e15d49aa473eca17e2f4974c.jpg,416,416
11042,5035,3,82,25,201.5,341.792,paper204_jpg.rf.87c9154f4ff1b8505dc25330c61fd434.jpg,416,416
11043,5036,4,174,180,48.4,41.2,000045_jpg.rf.879519c3e551d493dcade425517a3e50.jpg,416,416
11044,5037,3,112,157,111.87,92.729,000069_JPG.rf.87e1cd75e79a4f476d18df10102b8cd7.jpg,416,416
11045,5038,4,73,222,141.364,62.889,PET1-248_jpg.rf.880ae61a64325cdce7963af2dec07754.jpg,416,416
11046,5039,4,95,83,162.5,205.563,PET1-561_jpg.rf.87c20259997ec7dd5a7d29c3e58bc66c.jpg,416,416
11047,5040,1,20,83,387.032,194.6,glass446_jpg.rf.88385f61c1d85343f3a7e9b637a51c45.jpg,416,416
